"ID","Handle","Command","Title","Body HTML","Vendor","Type","Tags","Tags Command","Created At","Updated At","Status","Published","Published At","Published Scope","Template Suffix","Gift Card","URL","Total Inventory Qty","Row #","Top Row","Category: ID","Category: Name","Category","Custom Collections","Smart Collections","Image Type","Image Src","Image Command","Image Position","Image Width","Image Height","Image Alt Text","Variant Inventory Item ID","Variant ID","Variant Command","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Variant Position","Variant SKU","Variant Barcode","Variant Image","Variant Weight","Variant Weight Unit","Variant Price","Variant Compare At Price","Variant Taxable","Variant Tax Code","Variant Inventory Tracker","Variant Inventory Policy","Variant Fulfillment Service","Variant Requires Shipping","Variant Shipping Profile","Variant Inventory Qty","Variant Inventory Adjust","Variant Cost","Variant HS Code","Variant Country of Origin","Variant Province of Origin","Inventory Available: Unit 106, 2455 192nd Street","Inventory Available Adjust: Unit 106, 2455 192nd Street","Inventory On Hand: Unit 106, 2455 192nd Street","Inventory On Hand Adjust: Unit 106, 2455 192nd Street","Inventory Committed: Unit 106, 2455 192nd Street","Inventory Reserved: Unit 106, 2455 192nd Street","Inventory Damaged: Unit 106, 2455 192nd Street","Inventory Damaged Adjust: Unit 106, 2455 192nd Street","Inventory Safety Stock: Unit 106, 2455 192nd Street","Inventory Safety Stock Adjust: Unit 106, 2455 192nd Street","Inventory Quality Control: Unit 106, 2455 192nd Street","Inventory Quality Control Adjust: Unit 106, 2455 192nd Street","Inventory Incoming: Unit 106, 2455 192nd Street","Included / Canada","Price / Canada","Compare At Price / Canada","Included / United States","Price / United States","Compare At Price / United States","Metafield: title_tag [string]","Metafield: description_tag [string]","Metafield: shopify--discovery--product_search_boost.queries [list.single_line_text_field]","Metafield: shopify--discovery--product_recommendation.related_products [list.product_reference]","Metafield: shopify--discovery--product_recommendation.related_products_display [single_line_text_field]","Metafield: shopify--discovery--product_recommendation.complementary_products [list.product_reference]","Metafield: reviews.rating [rating]","Metafield: reviews.rating_count [number_integer]","Metafield: mm-google-shopping.custom_product [boolean]","Metafield: shopify.dietary-preferences [list.metaobject_reference]","Metafield: shopify.flavor [list.metaobject_reference]","Metafield: shopify.tea-input-type [list.metaobject_reference]","Variant Metafield: mm-google-shopping.custom_label_4 [single_line_text_field]","Variant Metafield: mm-google-shopping.custom_label_3 [single_line_text_field]","Variant Metafield: mm-google-shopping.custom_label_2 [single_line_text_field]","Variant Metafield: mm-google-shopping.custom_label_1 [single_line_text_field]","Variant Metafield: mm-google-shopping.custom_label_0 [single_line_text_field]","Variant Metafield: mm-google-shopping.size_system [single_line_text_field]","Variant Metafield: mm-google-shopping.size_type [single_line_text_field]","Variant Metafield: mm-google-shopping.mpn [single_line_text_field]","Variant Metafield: mm-google-shopping.gender [single_line_text_field]","Variant Metafield: mm-google-shopping.condition [single_line_text_field]","Variant Metafield: mm-google-shopping.age_group [single_line_text_field]","Metafield: mc-facebook.google_product_category [string]","Metafield: spr.reviews [multi_line_text_field]","Metafield: subscription_plus.sp_plus_customer_tags [string]","Metafield: subscription_plus.sp_plus_convertible_product_id [json]"
"6127718400175","fruit-cup-herbal-tea","MERGE","Fruit Cup Herbal Tea","","Divine Organic Ingredients","Herbal Tea","Caffeine_Caffeine Free, Category_Herbal Tea, Dietary_Dairy Free, Dietary_Gluten Free, Dietary_Non-GMO, Dietary_Nut Free, Dietary_Organic, Dietary_Sugar Free, Dietary_Vegan, Flavor_Citrus, Flavor_Fruity, Flavor_Herbal, Flavor_Nutty, Flavor_Sweet, Format_Loose Leaf","REPLACE","2020-12-01 05:35:12 -0800","2025-09-25 10:32:11 -0700","Active","true","2020-12-01 05:35:10 -0800","web","","false","https://divineingredients.com/products/fruit-cup-herbal-tea","0","433","","","","","organic-herbal-tea, tea","summer-collection, best-seller-internal-use","","","","","","","","47496430583983","45460578238639","MERGE","Weight","25kg","","","","","6","HT.Fruitd.25","","","25000.0","g","1736.11","","true","","","deny","manual","true","General profile","","","","","","","Stocked","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6127718432943","hibiscus-punch-herbal-tea","MERGE","Hibiscus Punch Herbal Tea","<p>A full bodied hibiscus dominating herbal that is perfectly complimented by the fruity flavors of mango and raspberry. Goes amazing as an iced tea.</p>
<h5>Taste Notes</h5>
<p>Tart, Slight Fruity, Thick</p>
<h5>Ingredients</h5>
<p>Organic Hibiscus, Cranberries, Blackcurrants, and Natural Flavors</p>
<h5>How to Use</h5>
<p>For A Divine Cup</p>
<ul>
<li>Heat freshly drawn cold water to 100ºC/ 212ºF</li>
<li>Infuse tea for 5-6 minutes</li>
<li>1 tsp per cup</li>
</ul>
<p><strong>The Divine Difference</strong><br>
Every batch is independently lab-tested for purity, potency, and safety. USDA Organic &amp; CCOF Certified. No synthetic additives, artificial colors, preservatives, fillers, or GMOs — ever.</p>","Divine Organic Ingredients","Herbal Tea","Benefit_Heart Health, Caffeine_Caffeine Free, Category_Herbal Tea, Dietary_Dairy Free, Dietary_Gluten Free, Dietary_Non-GMO, Dietary_Nut Free, Dietary_Organic, Dietary_Sugar Free, Dietary_Vegan, Flavor_Floral, Flavor_Fruity, Flavor_Herbal, Flavor_Nutty, Format_Loose Leaf","REPLACE","2020-12-01 05:35:15 -0800","2025-09-25 10:32:52 -0700","Active","true","2020-12-01 05:35:13 -0800","web","","false","https://divineingredients.com/products/hibiscus-punch-herbal-tea","-4","434","true","","","","organic-herbal-tea, iced-tea, iced-teas, tea","best-seller-internal-use","IMAGE","https://cdn.shopify.com/s/files/1/0506/6965/0095/products/HT.Hibisch1.jpg?v=1750439416","MERGE","1","5184","3456","Hibiscus Punch Herbal Tea","39852561629359","37759409815727","MERGE","Weight","100g","","","","","1","HT.Hibisch.100","","","100.0","g","14.85","","true","","","deny","manual","true","General profile","","","","","","","Stocked","","","","","","","","","","","","","true","","","true","","","Hibiscus Punch Herbal Tea | Premium Organic Tea | Divine Ingredients","A full bodied hibiscus dominating HERBAL that is perfectly complimented by the fruity flavors of mango and rasberry. Goes amazing as an iced tea.","","","","","","","","","","","","","","","","","","","","","","2073","","",""
"6127718432943","hibiscus-punch-herbal-tea","MERGE","Hibiscus Punch Herbal Tea","","Divine Organic Ingredients","Herbal Tea","Benefit_Heart Health, Caffeine_Caffeine Free, Category_Herbal Tea, Dietary_Dairy Free, Dietary_Gluten Free, Dietary_Non-GMO, Dietary_Nut Free, Dietary_Organic, Dietary_Sugar Free, Dietary_Vegan, Flavor_Floral, Flavor_Fruity, Flavor_Herbal, Flavor_Nutty, Format_Loose Leaf","REPLACE","2020-12-01 05:35:15 -0800","2025-09-25 10:32:52 -0700","Active","true","2020-12-01 05:35:13 -0800","web","","false","https://divineingredients.com/products/hibiscus-punch-herbal-tea","-4","435","","","","","organic-herbal-tea, iced-tea, iced-teas, tea","best-seller-internal-use","","","","","","","","47496430223535","45460577910959","MERGE","Weight","250g","","","","","2","HT.Hibisch.250","","","250.0","g","29.69","","true","","","deny","manual","true","General profile","","","","","","","Stocked","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6127718432943","hibiscus-punch-herbal-tea","MERGE","Hibiscus Punch Herbal Tea","","Divine Organic Ingredients","Herbal Tea","Benefit_Heart Health, Caffeine_Caffeine Free, Category_Herbal Tea, Dietary_Dairy Free, Dietary_Gluten Free, Dietary_Non-GMO, Dietary_Nut Free, Dietary_Organic, Dietary_Sugar Free, Dietary_Vegan, Flavor_Floral, Flavor_Fruity, Flavor_Herbal, Flavor_Nutty, Format_Loose Leaf","REPLACE","2020-12-01 05:35:15 -0800","2025-09-25 10:32:52 -0700","Active","true","2020-12-01 05:35:13 -0800","web","","false","https://divineingredients.com/products/hibiscus-punch-herbal-tea","-4","436","","","","","organic-herbal-tea, iced-tea, iced-teas, tea","best-seller-internal-use","","","","","","","","47496430256303","45460577943727","MERGE","Weight","500g","","","","","3","HT.Hibisch.500","","","500.0","g","49.49","","true","","","deny","manual","true","General profile","","","","","","","Stocked","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6127718432943","hibiscus-punch-herbal-tea","MERGE","Hibiscus Punch Herbal Tea","","Divine Organic Ingredients","Herbal Tea","Benefit_Heart Health, Caffeine_Caffeine Free, Category_Herbal Tea, Dietary_Dairy Free, Dietary_Gluten Free, Dietary_Non-GMO, Dietary_Nut Free, Dietary_Organic, Dietary_Sugar Free, Dietary_Vegan, Flavor_Floral, Flavor_Fruity, Flavor_Herbal, Flavor_Nutty, Format_Loose Leaf","REPLACE","2020-12-01 05:35:15 -0800","2025-09-25 10:32:52 -0700","Active","true","2020-12-01 05:35:13 -0800","web","","false","https://divineingredients.com/products/hibiscus-punch-herbal-tea","-4","437","","","","","organic-herbal-tea, iced-tea, iced-teas, tea","best-seller-internal-use","","","","","","","","47496430289071","45460577976495","MERGE","Weight","1kg","","","","","4","HT.Hibisch.1","","","1000.0","g","84.83","","true","","","deny","manual","true","General profile","","","","","","","Stocked","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6127718432943","hibiscus-punch-herbal-tea","MERGE","Hibiscus Punch Herbal Tea","","Divine Organic Ingredients","Herbal Tea","Benefit_Heart Health, Caffeine_Caffeine Free, Category_Herbal Tea, Dietary_Dairy Free, Dietary_Gluten Free, Dietary_Non-GMO, Dietary_Nut Free, Dietary_Organic, Dietary_Sugar Free, Dietary_Vegan, Flavor_Floral, Flavor_Fruity, Flavor_Herbal, Flavor_Nutty, Format_Loose Leaf","REPLACE","2020-12-01 05:35:15 -0800","2025-09-25 10:32:52 -0700","Active","true","2020-12-01 05:35:13 -0800","web","","false","https://divineingredients.com/products/hibiscus-punch-herbal-tea","-4","438","","","","","organic-herbal-tea, iced-tea, iced-teas, tea","best-seller-internal-use","","","","","","","","47496430321839","45460578009263","MERGE","Weight","5kg","","","","","5","HT.Hibisch.5","","","5000.0","g","371.10","","true","","","deny","manual","true","General profile","","","","","","","Stocked","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6127718432943","hibiscus-punch-herbal-tea","MERGE","Hibiscus Punch Herbal Tea","","Divine Organic Ingredients","Herbal Tea","Benefit_Heart Health, Caffeine_Caffeine Free, Category_Herbal Tea, Dietary_Dairy Free, Dietary_Gluten Free, Dietary_Non-GMO, Dietary_Nut Free, Dietary_Organic, Dietary_Sugar Free, Dietary_Vegan, Flavor_Floral, Flavor_Fruity, Flavor_Herbal, Flavor_Nutty, Format_Loose Leaf","REPLACE","2020-12-01 05:35:15 -0800","2025-09-25 10:32:52 -0700","Active","true","2020-12-01 05:35:13 -0800","web","","false","https://divineingredients.com/products/hibiscus-punch-herbal-tea","-4","439","","","","","organic-herbal-tea, iced-tea, iced-teas, tea","best-seller-internal-use","","","","","","","","47496430354607","45460578042031","MERGE","Weight","25kg","","","","","6","HT.Hibisch.25","","","25000.0","g","1649.31","","true","","","deny","manual","true","General profile","","","","","","","Stocked","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6127718498479","magic-of-roses-herbal-tea","MERGE","Magic of Roses Herbal Tea","<p>Not only is this herbal a looker but carries sweet aromatic notes that are as romantic as the name itself. With slight hits of vanilla lingering as the hibiscus takes over, this medium bodied tea is also perfect on ice.</p>
<h5>Taste Notes</h5>
<p>Lavender, Tangy, Fruity</p>
<h5>Ingredients</h5>
<p>Organic Rose petals, Apple Bits, Hibiscus, and Natural Flavors.</p>
<h5>How to Use</h5>
<p>For A Divine Cup</p>
<ul>
<li>Heat freshly drawn cold water to 100ºC/ 212ºF</li>
<li>Infuse tea for 5-6 minutes</li>
<li>1 tsp per cup</li>
</ul>
<p><strong>The Divine Difference</strong><br>
Every batch is independently lab-tested for purity, potency, and safety. USDA Organic &amp; CCOF Certified. No synthetic additives, artificial colors, preservatives, fillers, or GMOs — ever.</p>","Divine Organic Ingredients","Herbal Tea","Benefit_Heart Health, Benefit_Relaxation, Benefit_Skin Health, Caffeine_Caffeine Free, Category_Herbal Tea, Dietary_Dairy Free, Dietary_Gluten Free, Dietary_Non-GMO, Dietary_Nut Free, Dietary_Organic, Dietary_Sugar Free, Dietary_Vegan, Flavor_Citrus, Flavor_Floral, Flavor_Fruity, Flavor_Herbal, Flavor_Nutty, Flavor_Sweet, Format_Loose Leaf","REPLACE","2020-12-01 05:35:18 -0800","2025-10-15 08:49:30 -0700","Active","true","2020-12-01 05:35:16 -0800","web","","false","https://divineingredients.com/products/magic-of-roses-herbal-tea","0","440","true","","","","organic-herbal-tea, tea","summer-collection, best-seller-internal-use","IMAGE","https://cdn.shopify.com/s/files/1/0506/6965/0095/products/HT.Magices1_1.jpg?v=1750439415","MERGE","1","5184","3456","Magic of Roses Herbal Tea","39852562317487","37759410503855","MERGE","Weight","100g","","","","","1","HT.Magices.100","","","100.0","g","17.19","","true","","","deny","manual","true","General profile","","","","","","","Stocked","","","","","","","","","","","","","true","","","true","","","Magic of Roses Herbal Tea | Premium Organic Tea | Divine Ingredients","Not only is this tea a looker but carries sweet aromatic notes that are as romantic as the name itself. With slight hits of vanilla lingering as the hibiscus takes over, this medium bodied tea is also perfect on ice.","","","","","","","","","","","","","","","","","","","","","","413","","",""
"6127718498479","magic-of-roses-herbal-tea","MERGE","Magic of Roses Herbal Tea","","Divine Organic Ingredients","Herbal Tea","Benefit_Heart Health, Benefit_Relaxation, Benefit_Skin Health, Caffeine_Caffeine Free, Category_Herbal Tea, Dietary_Dairy Free, Dietary_Gluten Free, Dietary_Non-GMO, Dietary_Nut Free, Dietary_Organic, Dietary_Sugar Free, Dietary_Vegan, Flavor_Citrus, Flavor_Floral, Flavor_Fruity, Flavor_Herbal, Flavor_Nutty, Flavor_Sweet, Format_Loose Leaf","REPLACE","2020-12-01 05:35:18 -0800","2025-10-15 08:49:30 -0700","Active","true","2020-12-01 05:35:16 -0800","web","","false","https://divineingredients.com/products/magic-of-roses-herbal-tea","0","441","","","","","organic-herbal-tea, tea","summer-collection, best-seller-internal-use","","","","","","","","47496430026927","45460577714351","MERGE","Weight","250g","","","","","2","HT.Magices.250","","","250.0","g","34.38","","true","","","deny","manual","true","General profile","","","","","","","Stocked","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6127718498479","magic-of-roses-herbal-tea","MERGE","Magic of Roses Herbal Tea","","Divine Organic Ingredients","Herbal Tea","Benefit_Heart Health, Benefit_Relaxation, Benefit_Skin Health, Caffeine_Caffeine Free, Category_Herbal Tea, Dietary_Dairy Free, Dietary_Gluten Free, Dietary_Non-GMO, Dietary_Nut Free, Dietary_Organic, Dietary_Sugar Free, Dietary_Vegan, Flavor_Citrus, Flavor_Floral, Flavor_Fruity, Flavor_Herbal, Flavor_Nutty, Flavor_Sweet, Format_Loose Leaf","REPLACE","2020-12-01 05:35:18 -0800","2025-10-15 08:49:30 -0700","Active","true","2020-12-01 05:35:16 -0800","web","","false","https://divineingredients.com/products/magic-of-roses-herbal-tea","0","442","","","","","organic-herbal-tea, tea","summer-collection, best-seller-internal-use","","","","","","","","47496430059695","45460577747119","MERGE","Weight","500g","","","","","3","HT.Magices.500","","","500.0","g","57.30","","true","","","deny","manual","true","General profile","","","","","","","Stocked","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6127718498479","magic-of-roses-herbal-tea","MERGE","Magic of Roses Herbal Tea","","Divine Organic Ingredients","Herbal Tea","Benefit_Heart Health, Benefit_Relaxation, Benefit_Skin Health, Caffeine_Caffeine Free, Category_Herbal Tea, Dietary_Dairy Free, Dietary_Gluten Free, Dietary_Non-GMO, Dietary_Nut Free, Dietary_Organic, Dietary_Sugar Free, Dietary_Vegan, Flavor_Citrus, Flavor_Floral, Flavor_Fruity, Flavor_Herbal, Flavor_Nutty, Flavor_Sweet, Format_Loose Leaf","REPLACE","2020-12-01 05:35:18 -0800","2025-10-15 08:49:30 -0700","Active","true","2020-12-01 05:35:16 -0800","web","","false","https://divineingredients.com/products/magic-of-roses-herbal-tea","0","443","","","","","organic-herbal-tea, tea","summer-collection, best-seller-internal-use","","","","","","","","47496430092463","45460577779887","MERGE","Weight","1kg","","","","","4","HT.Magices.1","","","1000.0","g","98.23","","true","","","deny","manual","true","General profile","","","","","","","Stocked","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6127718498479","magic-of-roses-herbal-tea","MERGE","Magic of Roses Herbal Tea","","Divine Organic Ingredients","Herbal Tea","Benefit_Heart Health, Benefit_Relaxation, Benefit_Skin Health, Caffeine_Caffeine Free, Category_Herbal Tea, Dietary_Dairy Free, Dietary_Gluten Free, Dietary_Non-GMO, Dietary_Nut Free, Dietary_Organic, Dietary_Sugar Free, Dietary_Vegan, Flavor_Citrus, Flavor_Floral, Flavor_Fruity, Flavor_Herbal, Flavor_Nutty, Flavor_Sweet, Format_Loose Leaf","REPLACE","2020-12-01 05:35:18 -0800","2025-10-15 08:49:30 -0700","Active","true","2020-12-01 05:35:16 -0800","web","","false","https://divineingredients.com/products/magic-of-roses-herbal-tea","0","444","","","","","organic-herbal-tea, tea","summer-collection, best-seller-internal-use","","","","","","","","47496430125231","45460577812655","MERGE","Weight","5kg","","","","","5","HT.Magices.5","","","5000.0","g","429.69","","true","","","deny","manual","true","General profile","","","","","","","Stocked","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6127718498479","magic-of-roses-herbal-tea","MERGE","Magic of Roses Herbal Tea","","Divine Organic Ingredients","Herbal Tea","Benefit_Heart Health, Benefit_Relaxation, Benefit_Skin Health, Caffeine_Caffeine Free, Category_Herbal Tea, Dietary_Dairy Free, Dietary_Gluten Free, Dietary_Non-GMO, Dietary_Nut Free, Dietary_Organic, Dietary_Sugar Free, Dietary_Vegan, Flavor_Citrus, Flavor_Floral, Flavor_Fruity, Flavor_Herbal, Flavor_Nutty, Flavor_Sweet, Format_Loose Leaf","REPLACE","2020-12-01 05:35:18 -0800","2025-10-15 08:49:30 -0700","Active","true","2020-12-01 05:35:16 -0800","web","","false","https://divineingredients.com/products/magic-of-roses-herbal-tea","0","445","","","","","organic-herbal-tea, tea","summer-collection, best-seller-internal-use","","","","","","","","47496430157999","45460577845423","MERGE","Weight","25kg","","","","","6","HT.Magices.25","","","25000.0","g","1909.73","","true","","","deny","manual","true","General profile","","","","","","","Stocked","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6127718596783","midnight-mystery-herbal-tea","MERGE","Midnight Mystery Herbal Tea","<p>A full bodied hibiscus dominating tea that is perfectly complemented by the fruity flavors of mango and raspberry. Goes amazing on ice.</p>
<h5>Taste Notes</h5>
<p>Thick, Slightly Tart, Fruity</p>
<h5>Ingredients</h5>
<p>Organic Hibiscus, Cranberries, Blackcurrants, and Natural Flavors.</p>
<h5>How to Use</h5>
<p>For A Divine Cup</p>
<ul>
<li>Heat freshly drawn cold water to 100ºC/ 212ºF</li>
<li>Infuse tea for 5-6 minutes</li>
<li>1 tsp per cup</li>
</ul>
<p><strong>The Divine Difference</strong><br>
Every batch is independently lab-tested for purity, potency, and safety. USDA Organic &amp; CCOF Certified. No synthetic additives, artificial colors, preservatives, fillers, or GMOs — ever.</p>","Divine Organic Ingredients","Herbal Tea","Benefit_Heart Health, Caffeine_Caffeine Free, Category_Herbal Tea, Dietary_Dairy Free, Dietary_Gluten Free, Dietary_Non-GMO, Dietary_Nut Free, Dietary_Organic, Dietary_Sugar Free, Dietary_Vegan, Flavor_Floral, Flavor_Fruity, Flavor_Herbal, Flavor_Nutty, Format_Loose Leaf","REPLACE","2020-12-01 05:35:21 -0800","2026-01-12 17:49:00 -0800","Active","true","2020-12-01 05:35:19 -0800","web","","false","https://divineingredients.com/products/midnight-mystery-herbal-tea","0","446","true","","","","organic-herbal-tea, tea","summer-collection, best-seller-internal-use","IMAGE","https://cdn.shopify.com/s/files/1/0506/6965/0095/products/HT.Midniy1_1.jpg?v=1750439413","MERGE","1","5184","3456","Midnight Mystery Herbal Tea","39852562481327","37759410667695","MERGE","Weight","100g","","","","","1","HT.Midniy.100","","","100.0","g","16.41","","true","","","deny","manual","true","General profile","","","","","","","Stocked","","","","","","","","","","","","","true","","","true","","","Midnight Mystery Herbal Tea | Premium Organic Tea | Divine Ingredients","A full bodied hibiscus dominating tea that is perfectly complimented by the fruity flavors of mango and rasberry. Goes amazing on ice.","","","","","","","","","","","","","","","","","","","","","","2073","","",""
"6127718596783","midnight-mystery-herbal-tea","MERGE","Midnight Mystery Herbal Tea","","Divine Organic Ingredients","Herbal Tea","Benefit_Heart Health, Caffeine_Caffeine Free, Category_Herbal Tea, Dietary_Dairy Free, Dietary_Gluten Free, Dietary_Non-GMO, Dietary_Nut Free, Dietary_Organic, Dietary_Sugar Free, Dietary_Vegan, Flavor_Floral, Flavor_Fruity, Flavor_Herbal, Flavor_Nutty, Format_Loose Leaf","REPLACE","2020-12-01 05:35:21 -0800","2026-01-12 17:49:00 -0800","Active","true","2020-12-01 05:35:19 -0800","web","","false","https://divineingredients.com/products/midnight-mystery-herbal-tea","0","447","","","","","organic-herbal-tea, tea","summer-collection, best-seller-internal-use","","","","","","","","47496429863087","45460577550511","MERGE","Weight","250g","","","","","2","HT.Midniy.250","","","250.0","g","32.81","","true","","","deny","manual","true","General profile","","","","","","","Stocked","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6127718596783","midnight-mystery-herbal-tea","MERGE","Midnight Mystery Herbal Tea","","Divine Organic Ingredients","Herbal Tea","Benefit_Heart Health, Caffeine_Caffeine Free, Category_Herbal Tea, Dietary_Dairy Free, Dietary_Gluten Free, Dietary_Non-GMO, Dietary_Nut Free, Dietary_Organic, Dietary_Sugar Free, Dietary_Vegan, Flavor_Floral, Flavor_Fruity, Flavor_Herbal, Flavor_Nutty, Format_Loose Leaf","REPLACE","2020-12-01 05:35:21 -0800","2026-01-12 17:49:00 -0800","Active","true","2020-12-01 05:35:19 -0800","web","","false","https://divineingredients.com/products/midnight-mystery-herbal-tea","0","448","","","","","organic-herbal-tea, tea","summer-collection, best-seller-internal-use","","","","","","","","47496429895855","45460577583279","MERGE","Weight","500g","","","","","3","HT.Midniy.500","","","500.0","g","54.69","","true","","","deny","manual","true","General profile","","","","","","","Stocked","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6127718596783","midnight-mystery-herbal-tea","MERGE","Midnight Mystery Herbal Tea","","Divine Organic Ingredients","Herbal Tea","Benefit_Heart Health, Caffeine_Caffeine Free, Category_Herbal Tea, Dietary_Dairy Free, Dietary_Gluten Free, Dietary_Non-GMO, Dietary_Nut Free, Dietary_Organic, Dietary_Sugar Free, Dietary_Vegan, Flavor_Floral, Flavor_Fruity, Flavor_Herbal, Flavor_Nutty, Format_Loose Leaf","REPLACE","2020-12-01 05:35:21 -0800","2026-01-12 17:49:00 -0800","Active","true","2020-12-01 05:35:19 -0800","web","","false","https://divineingredients.com/products/midnight-mystery-herbal-tea","0","449","","","","","organic-herbal-tea, tea","summer-collection, best-seller-internal-use","","","","","","","","47496429928623","45460577616047","MERGE","Weight","1kg","","","","","4","HT.Midniy.1","","","1000.0","g","93.75","","true","","","deny","manual","true","General profile","","","","","","","Stocked","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6127718596783","midnight-mystery-herbal-tea","MERGE","Midnight Mystery Herbal Tea","","Divine Organic Ingredients","Herbal Tea","Benefit_Heart Health, Caffeine_Caffeine Free, Category_Herbal Tea, Dietary_Dairy Free, Dietary_Gluten Free, Dietary_Non-GMO, Dietary_Nut Free, Dietary_Organic, Dietary_Sugar Free, Dietary_Vegan, Flavor_Floral, Flavor_Fruity, Flavor_Herbal, Flavor_Nutty, Format_Loose Leaf","REPLACE","2020-12-01 05:35:21 -0800","2026-01-12 17:49:00 -0800","Active","true","2020-12-01 05:35:19 -0800","web","","false","https://divineingredients.com/products/midnight-mystery-herbal-tea","0","450","","","","","organic-herbal-tea, tea","summer-collection, best-seller-internal-use","","","","","","","","47496429961391","45460577648815","MERGE","Weight","5kg","","","","","5","HT.Midniy.5","","","5000.0","g","410.16","","true","","","deny","manual","true","General profile","","","","","","","Stocked","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6127718596783","midnight-mystery-herbal-tea","MERGE","Midnight Mystery Herbal Tea","","Divine Organic Ingredients","Herbal Tea","Benefit_Heart Health, Caffeine_Caffeine Free, Category_Herbal Tea, Dietary_Dairy Free, Dietary_Gluten Free, Dietary_Non-GMO, Dietary_Nut Free, Dietary_Organic, Dietary_Sugar Free, Dietary_Vegan, Flavor_Floral, Flavor_Fruity, Flavor_Herbal, Flavor_Nutty, Format_Loose Leaf","REPLACE","2020-12-01 05:35:21 -0800","2026-01-12 17:49:00 -0800","Active","true","2020-12-01 05:35:19 -0800","web","","false","https://divineingredients.com/products/midnight-mystery-herbal-tea","0","451","","","","","organic-herbal-tea, tea","summer-collection, best-seller-internal-use","","","","","","","","47496429994159","45460577681583","MERGE","Weight","25kg","","","","","6","HT.Midniy.25","","","25000.0","g","1822.93","","true","","","deny","manual","true","General profile","","","","","","","Stocked","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6127718629551","organic-turmeric-herbal-tea","MERGE","Organic Turmeric Herbal Tea","<p>A medium body, well balanced tea with an abundance of complex notes and a sweet finish. With a unique and subtle flavor, this blend brings together a myriad of spices that are also good for your health.</p>
<h5>Taste Notes</h5>
<p>Sweet, Pungent, Spicy</p>
<h5>Ingredients</h5>
<p>Organic Turmeric and blackpepper</p>
<h5>How to Use</h5><p>For A Divine Cup</p>
<ul>
<li>Heat freshly drawn cold water to 100ºC/ 212ºF</li>
<li>Infuse tea for 5-6 minutes </li>
<li>1 tsp per cup</li>
</ul>
<p><strong>The Divine Difference</strong><br>
Every batch is independently lab-tested for purity, potency, and safety. USDA Organic &amp; CCOF Certified. No synthetic additives, artificial colors, preservatives, fillers, or GMOs — ever.</p>","Divine Organic Ingredients","Herbal Tea","Benefit_Anti-Inflammatory, Caffeine_Caffeine Free, Category_Herbal Tea, Dietary_Dairy Free, Dietary_Gluten Free, Dietary_Non-GMO, Dietary_Nut Free, Dietary_Organic, Dietary_Sugar Free, Dietary_Vegan, Flavor_Herbal, Flavor_Nutty, Flavor_Spicy, Flavor_Sweet, Format_Loose Leaf","REPLACE","2020-12-01 05:35:24 -0800","2025-09-25 10:46:40 -0700","Active","true","2020-12-01 05:35:22 -0800","web","","false","https://divineingredients.com/products/organic-turmeric-herbal-tea","-1","452","true","","","","organic-herbal-tea, tea","best-seller-internal-use","IMAGE","https://cdn.shopify.com/s/files/1/0506/6965/0095/products/HT.Organic1.jpg?v=1750439412","MERGE","1","5184","3456","Organic Turmeric Herbal Tea","39852562579631","37759410765999","MERGE","Weight","100g","","","","","1","HT.Turmal.100","","","100.0","g","14.85","","true","","","deny","manual","true","General profile","","","","","","","Stocked","","","","","","","","","","","","","true","","","true","","","Organic Turmeric Herbal Tea | Premium Organic Tea | Divine Ingredients","A medium body, well balanced tea with an abundance of complex notes and a sweet finish. With a unique and subtle flavor, this blend brings together a myriad of spices that are also good for your health.","","","","","","","","","","","","","","","","","","","","","","2073","","",""
